image_name,type,clss,img_shp_0_init,img_shape1_init,img_shp_0,img_shp_1,sh0_start,sh1_start,sh0_end,sh1_end
2022.jpg,train,1,4128,3096,216,189,56,49,196,188
2024.jpg,train,1,4128,3096,255,192,1,1,254,191
2025.jpg,train,1,4128,3096,183,149,59,1,124,117
2026.jpg,train,1,3264,2448,255,192,1,1,254,191
2027.jpg,train,1,4128,3096,255,192,1,1,241,191
2029.jpg,train,1,4128,3096,152,156,1,1,151,140
203.jpg,train,1,3264,2448,174,176,1,17,125,158
2033.jpg,train,1,4128,3096,255,192,42,30,205,191
2034.jpg,train,1,4128,3096,255,192,1,1,254,191
2035.jpg,train,1,3264,2448,244,183,30,1,243,182
2037.jpg,train,1,4128,3096,255,192,79,56,173,159
2038.jpg,train,1,4160,3120,163,150,59,57,126,123
2039.jpg,train,1,3264,2448,183,174,1,1,154,173
204.jpg,train,1,4128,3096,255,192,37,34,190,191
2040.jpg,train,1,3264,2448,179,180,62,1,178,154
2041.jpg,train,1,4128,3096,152,158,1,1,151,140
2042.jpg,train,1,3096,4128,191,256,1,14,190,255
2045.jpg,train,1,3264,2448,180,176,17,24,179,165
2046.jpg,train,1,4128,3096,153,157,1,16,152,156
2049.jpg,train,1,4128,3096,151,153,13,1,150,152
2050.jpg,train,1,4128,3096,255,192,22,47,175,191
2051.jpg,train,1,4128,3096,178,179,39,46,161,166
2052.jpg,train,1,4128,3096,218,190,25,16,142,160
2053.jpg,train,1,4128,3096,255,192,1,1,254,191
2056.jpg,train,1,4160,3120,225,192,1,1,224,191
2059.jpg,train,1,4128,3096,152,154,38,1,151,124
206.jpg,train,1,4128,3096,238,192,47,25,192,169
2061.jpg,train,1,4160,3120,255,192,24,50,128,173
2062.jpg,train,1,4128,3096,255,192,1,1,203,191
2063.jpg,train,1,4128,3096,166,157,44,37,140,124
2066.jpg,train,1,4128,3096,255,192,1,1,151,157
2067.jpg,train,1,3264,2448,148,148,11,20,92,102
2068.jpg,train,1,4128,3096,255,192,1,1,254,191
2070.jpg,train,1,4128,3096,255,192,26,1,254,191
2072.jpg,train,1,4128,3096,255,192,39,1,254,191
2073.jpg,train,1,3264,2448,180,180,1,1,179,179
2075.jpg,train,1,4128,3096,255,192,1,1,254,191
2076.jpg,train,1,4128,3096,255,192,1,1,195,191
2078.jpg,train,1,4160,3120,255,192,91,27,209,149
2079.jpg,train,1,4128,3096,157,159,1,1,156,141
208.jpg,train,1,4128,3096,153,156,1,1,115,137
2080.jpg,train,1,4128,3096,255,192,1,1,187,169
2082.jpg,train,1,3264,2448,253,192,1,1,252,191
2086.jpg,train,1,4128,3096,255,192,66,1,254,191
2088.jpg,train,1,3264,2448,175,176,1,1,174,164
2089.jpg,train,1,3264,2448,179,175,54,46,146,144
209.jpg,train,1,3264,2448,176,178,17,46,163,153
2090.jpg,train,1,4128,3096,255,192,54,1,176,191
2092.jpg,train,1,3264,2448,150,150,12,27,123,122
2094.jpg,train,1,3264,2448,255,192,78,65,205,191
2096.jpg,train,1,4128,3096,255,192,41,41,254,191
2099.jpg,train,1,4128,3096,255,192,1,1,223,191
21.jpg,train,1,3264,2448,181,169,19,45,106,126
210.jpg,train,1,4128,3096,255,192,19,65,183,191
2100.jpg,train,1,4128,3096,153,150,1,1,152,149
2101.jpg,train,1,4128,3096,241,192,34,1,229,169
2105.jpg,train,1,3096,4128,191,256,32,33,190,213
2108.jpg,train,1,3264,2448,174,182,1,1,173,154
2109.jpg,train,1,4128,3096,255,192,71,1,211,177
211.jpg,train,1,3264,2448,178,177,22,47,126,158
2113.jpg,train,1,4128,3096,255,192,61,1,254,191
2114.jpg,train,1,4128,3096,255,192,52,24,199,167
2115.jpg,train,1,4128,3096,255,192,36,1,254,167
2116.jpg,train,1,4128,3096,181,164,48,1,167,163
2120.jpg,train,1,3264,2448,182,176,16,1,139,81
2123.jpg,train,1,4160,3120,255,192,47,1,223,140
2124.jpg,train,1,4128,3096,220,192,55,1,219,165
2125.jpg,train,1,4128,2322,241,111,65,1,165,110
2127.jpg,train,1,4128,3096,255,192,72,1,211,162
213.jpg,train,1,3264,2448,186,167,39,31,147,140
2130.jpg,train,1,3264,2448,255,192,1,24,254,191
2131.jpg,train,1,4128,3096,255,192,1,1,221,155
2132.jpg,train,1,4128,3096,255,192,51,1,254,191
2133.jpg,train,1,4128,3096,255,192,1,1,254,176
2138.jpg,train,1,4128,3096,255,192,1,19,85,171
2140.jpg,train,1,4128,3096,156,156,31,29,136,137
2142.jpg,train,1,4128,3096,154,154,1,1,98,153
2145.jpg,train,1,3264,2448,188,169,1,1,157,140
2147.jpg,train,1,4128,3096,153,154,32,1,152,128
2148.jpg,train,1,4128,3096,255,192,47,1,188,191
215.jpg,train,1,4128,3096,255,192,1,1,181,160
2154.jpg,train,1,4128,3096,255,192,1,21,220,179
2155.jpg,train,1,4128,3096,217,172,1,1,216,161
2156.jpg,train,1,4128,3096,255,192,1,1,153,157
2158.jpg,train,1,3264,2448,180,175,26,40,131,149
2159.jpg,train,1,4128,3096,255,192,1,1,254,191
216.jpg,train,1,3264,2448,179,178,15,1,178,141
2162.jpg,train,1,4128,3096,255,192,28,1,254,191
2165.jpg,train,1,4160,3120,255,192,35,20,236,191
2167.jpg,train,1,4128,3096,255,192,1,1,254,191
2168.jpg,train,1,4128,3096,159,156,1,1,158,134
217.jpg,train,1,4128,3096,255,192,1,1,254,191
2171.jpg,train,1,4128,3096,255,192,45,11,254,191
2172.jpg,train,1,3264,2448,187,165,36,23,148,137
2173.jpg,train,1,4128,3096,255,192,51,1,232,157
2174.jpg,train,1,3264,2448,175,177,53,20,174,161
218.jpg,train,1,4128,3096,255,192,1,1,254,191
2181.jpg,train,1,640,480,182,176,18,35,132,128
2182.jpg,train,1,4128,3096,255,192,76,1,254,191
2183.jpg,train,1,4128,3096,255,192,61,1,228,191
2188.jpg,train,1,4128,3096,255,192,1,1,236,191
219.jpg,train,1,4128,3096,244,192,56,1,243,191
2192.jpg,train,1,4128,3096,255,192,39,1,218,191
2197.jpg,train,1,4128,3096,255,192,1,1,254,191
22.jpg,train,1,4128,3096,255,192,54,19,217,174
220.jpg,train,1,4128,3096,255,192,1,1,254,191
2200.jpg,train,1,4128,3096,147,157,1,13,146,134
2201.jpg,train,1,4128,3096,255,192,47,1,236,191
2204.jpg,train,1,3264,2448,254,192,1,1,253,191
2205.jpg,train,1,3264,2448,148,155,1,31,104,115
2206.jpg,train,1,4128,3096,255,192,26,1,254,191
2208.jpg,train,1,4160,3120,218,192,59,38,159,146
2212.jpg,train,1,4128,3096,178,188,1,1,177,175
2214.jpg,train,1,4128,3096,255,192,12,1,254,191
2215.jpg,train,1,4128,3096,154,155,1,59,97,154
2216.jpg,train,1,4128,3096,208,187,27,42,207,151
2217.jpg,train,1,4128,3096,255,192,1,1,218,191
2219.jpg,train,1,4128,3096,235,192,21,1,234,191
2220.jpg,train,1,4128,3096,156,158,21,39,96,115
2224.jpg,train,1,4128,3096,255,192,1,1,254,191
2226.jpg,train,1,4128,3096,251,192,1,57,235,191
2227.jpg,train,1,640,480,255,192,1,1,254,191
223.jpg,train,1,4128,3096,255,192,85,40,160,147
2238.jpg,train,1,3264,2448,179,184,1,65,102,155
224.jpg,train,1,4128,3096,255,192,1,1,150,159
2241.jpg,train,1,2448,3264,191,256,1,1,190,255
2242.jpg,train,1,4128,3096,255,192,50,1,254,191
2248.jpg,train,1,4128,3096,247,192,1,1,232,191
2249.jpg,train,1,4128,3096,171,172,1,1,170,171
225.jpg,train,1,4128,3096,255,192,51,1,197,179
2252.jpg,train,1,4160,3120,255,192,43,1,160,99
2253.jpg,train,1,4128,3096,255,192,1,1,198,191
2254.jpg,train,1,3264,2448,144,160,27,31,118,128
2261.jpg,train,1,3264,2448,150,152,22,33,116,114
2262.jpg,train,1,4128,3096,255,192,1,1,222,158
2263.jpg,train,1,4128,3096,153,155,1,1,116,154
2264.jpg,train,1,4128,3096,255,173,40,1,169,149
2265.jpg,train,1,4128,3096,255,192,48,1,203,191
2266.jpg,train,1,4128,3096,255,192,63,1,217,154
2267.jpg,train,1,4128,3096,255,192,1,1,158,174
2269.jpg,train,1,4128,3096,255,192,17,1,254,191
227.jpg,train,1,4128,3096,255,192,1,1,254,191
2270.jpg,train,1,4160,3120,255,192,1,1,204,191
2274.jpg,train,1,4128,3096,255,192,21,35,207,191
2276.jpg,train,1,4160,3120,255,192,1,1,238,161
2277.jpg,train,1,4128,3096,255,192,45,16,205,172
2278.jpg,train,1,4128,3096,221,192,35,1,196,191
2279.jpg,train,1,4128,3096,255,192,1,1,165,191
228.jpg,train,1,4128,3096,255,192,1,1,254,191
2281.jpg,train,1,4128,3096,255,192,56,1,233,178
2282.jpg,train,1,3264,2448,175,175,1,1,174,174
2283.jpg,train,1,4128,3096,150,160,1,49,149,159
2285.jpg,train,1,4128,3096,255,192,76,1,254,191
2287.jpg,train,1,4128,3096,255,192,1,56,239,191
2292.jpg,train,1,4128,3096,242,192,45,1,230,191
2294.jpg,train,1,4128,3096,167,168,37,42,136,141
2297.jpg,train,1,3264,2448,219,170,32,34,158,150
2301.jpg,train,1,3264,2448,145,156,11,18,116,117
2302.jpg,train,1,4128,3096,255,192,40,1,207,177
2304.jpg,train,1,4128,3096,255,192,71,1,195,142
231.jpg,train,1,4128,3096,173,174,1,1,172,139
2310.jpg,train,1,4128,3096,149,159,12,1,132,132
2311.jpg,train,1,3264,2448,212,150,1,1,158,135
2312.jpg,train,1,4160,3120,255,192,116,70,174,126
2315.jpg,train,1,4128,3096,255,192,1,25,197,191
2317.jpg,train,1,4128,3096,255,192,1,16,237,191
2319.jpg,train,1,4128,3096,255,192,44,13,181,143
2321.jpg,train,1,4128,3096,255,192,12,1,254,191
2325.jpg,train,1,4128,3096,150,152,1,1,122,132
2326.jpg,train,1,4128,3096,255,192,1,1,254,191
2328.jpg,train,1,3264,2448,154,146,44,33,130,115
2329.jpg,train,1,4128,3096,255,192,27,1,254,191
233.jpg,train,1,4128,3096,255,192,66,1,191,145
2330.jpg,train,1,4128,3096,155,155,11,38,125,154
2332.jpg,train,1,4128,3096,255,192,44,34,202,165
2333.jpg,train,1,4128,3096,181,182,1,17,180,181
2334.jpg,train,1,3264,2448,190,130,31,1,157,129
2335.jpg,train,1,4128,3096,255,192,77,1,231,175
2336.jpg,train,1,4128,3096,255,192,1,1,254,191
2337.jpg,train,1,4128,3096,216,185,44,63,138,174
2338.jpg,train,1,4128,3096,255,192,46,1,202,153
2339.jpg,train,1,4128,3096,255,192,23,1,233,191
234.jpg,train,1,4128,3096,255,192,38,1,244,191
2343.jpg,train,1,4128,3096,255,192,53,30,210,179
2345.jpg,train,1,4128,3096,255,192,39,1,234,145
2346.jpg,train,1,4128,3096,255,192,1,1,109,135
2347.jpg,train,1,3264,2448,255,192,1,22,254,191
2348.jpg,train,1,4128,3096,255,192,120,22,225,153
235.jpg,train,1,4128,3096,255,192,18,1,165,155
2350.jpg,train,1,3264,2448,186,174,1,50,139,173
2351.jpg,train,1,4128,3096,159,153,1,43,158,152
2355.jpg,train,1,4128,3096,255,192,120,22,225,154
2358.jpg,train,1,3264,2448,182,172,1,67,148,171
2359.jpg,train,1,4128,3096,159,156,1,29,139,155
236.jpg,train,1,3264,2448,173,174,43,50,103,117
2361.jpg,train,1,4128,3096,255,192,1,1,254,191
2363.jpg,train,1,4128,3096,202,192,57,33,187,144
2366.jpg,train,1,4160,3120,255,192,1,1,254,191
2369.jpg,train,1,4128,3096,255,192,49,1,254,191
2370.jpg,train,1,4128,3096,170,169,1,37,137,140
2372.jpg,train,1,4128,3096,230,185,14,13,194,152
2373.jpg,train,1,4128,3096,254,192,29,1,209,156
2374.jpg,train,1,4128,3096,255,192,39,1,201,144
2375.jpg,train,1,4128,3096,255,192,1,1,254,191
2376.jpg,train,1,640,480,255,192,1,1,254,191
2379.jpg,train,1,4128,3096,241,192,27,52,158,191
238.jpg,train,1,3264,2448,182,171,20,65,137,159
2380.jpg,train,1,3264,2448,255,192,1,1,254,156
2386.jpg,train,1,4128,3096,233,192,1,1,219,191
2389.jpg,train,1,4128,3096,218,185,1,28,152,144
239.jpg,train,1,4128,3096,255,192,91,1,205,158
2390.jpg,train,1,3264,2448,177,178,37,42,145,146
2393.jpg,train,1,3264,2448,183,175,1,1,171,174
2395.jpg,train,1,4160,3120,255,192,25,1,210,164
2397.jpg,train,1,4128,3096,255,192,67,12,254,191
24.jpg,train,1,3264,2448,225,192,49,1,214,151
240.jpg,train,1,4128,3096,255,192,1,1,254,191
2403.jpg,train,1,3264,2448,215,174,16,17,214,173
2404.jpg,train,1,4128,3096,255,192,30,1,151,191
2405.jpg,train,1,4128,3096,255,192,14,1,221,158
2406.jpg,train,1,4128,3096,204,192,23,1,179,141
2407.jpg,train,1,4128,3096,255,192,93,1,254,178
2409.jpg,train,1,4128,3096,255,192,14,1,254,191
241.jpg,train,1,4128,3096,255,192,1,1,167,171
2411.jpg,train,1,4128,3096,255,192,12,1,159,167
2412.jpg,train,1,4128,3096,249,192,34,33,238,191
2414.jpg,train,1,4128,3096,249,192,1,1,234,191
2415.jpg,train,1,4128,3096,155,154,1,1,105,153
2416.jpg,train,1,4128,3096,255,192,1,1,254,191
2419.jpg,train,1,4128,3096,154,155,1,1,105,154
2421.jpg,train,1,3264,2448,154,157,1,1,153,142
2422.jpg,train,1,4128,3096,250,192,25,1,215,153
2424.jpg,train,1,4128,3096,255,192,1,1,254,191
2426.jpg,train,1,4128,3096,255,192,54,22,202,170
2428.jpg,train,1,4128,3096,255,192,48,17,219,152
243.jpg,train,1,4128,3096,255,192,19,1,254,191
2430.jpg,train,1,3264,2448,145,181,30,21,120,135
2431.jpg,train,1,4128,3096,192,192,1,62,140,152
2435.jpg,train,1,3264,2448,173,174,1,46,135,173
2437.jpg,train,1,640,480,255,192,1,1,254,191
2438.jpg,train,1,4128,3096,220,192,18,1,206,191
244.jpg,train,1,3264,2448,182,166,38,1,181,165
2440.jpg,train,1,4128,3096,224,186,70,44,178,140
2441.jpg,train,1,4160,3120,255,192,98,17,202,137
2442.jpg,train,1,4128,3096,255,192,1,1,254,191
2444.jpg,train,1,4128,3096,255,192,1,16,233,191
2449.jpg,train,1,3264,2448,180,174,1,47,145,147
245.jpg,train,1,4128,3096,253,192,30,21,221,191
2450.jpg,train,1,3264,2448,222,183,1,1,204,158
2451.jpg,train,1,4128,3096,255,192,59,12,205,171
2454.jpg,train,1,4128,3096,255,192,16,1,254,191
2455.jpg,train,1,4128,3096,255,192,27,65,162,191
2456.jpg,train,1,3264,2448,255,192,1,1,195,191
2458.jpg,train,1,4128,3096,255,192,39,43,254,191
246.jpg,train,1,4128,3096,171,173,1,1,170,172
2460.jpg,train,1,3264,2448,176,177,70,34,151,133
2461.jpg,train,1,4128,3096,244,192,45,36,228,191
2464.jpg,train,1,4128,3096,154,154,21,18,153,153
2468.jpg,train,1,3264,2448,184,169,1,48,100,121
2469.jpg,train,1,4160,3120,255,192,28,44,205,191
2470.jpg,train,1,4128,3096,255,192,1,1,254,191
2478.jpg,train,1,4128,3096,233,192,40,38,217,191
2480.jpg,train,1,640,480,181,181,25,1,143,137
2482.jpg,train,1,4128,3096,225,192,30,1,211,191
2484.jpg,train,1,4128,3096,240,190,92,1,239,189
2485.jpg,train,1,3264,2448,242,192,1,46,217,159
2486.jpg,train,1,3264,2448,213,169,59,43,201,154
2487.jpg,train,1,4128,3096,219,181,45,48,130,121
2488.jpg,train,1,4128,3096,255,192,63,30,205,174
2493.jpg,train,1,4128,3096,255,192,1,1,254,191
2494.jpg,train,1,3264,2448,176,179,21,33,158,115
2495.jpg,train,1,4128,3096,255,192,1,1,254,191
2497.jpg,train,1,4128,3096,255,192,14,1,254,191
2498.jpg,train,1,3264,2448,226,152,51,13,175,113
2499.jpg,train,1,4128,3096,255,192,1,1,254,191
250.jpg,train,1,3264,2448,153,141,40,1,152,97
2500.jpg,train,1,4128,3096,254,192,82,1,253,162
2501.jpg,train,1,4128,3096,255,192,1,1,224,164
2502.jpg,train,1,4128,3096,255,192,50,1,254,191
2503.jpg,train,1,4128,3096,255,192,71,15,210,169
2504.jpg,train,1,4128,3096,255,192,1,1,254,191
2505.jpg,train,1,4128,3096,255,192,28,21,210,191
2506.jpg,train,1,4128,3096,151,155,45,12,116,123
251.jpg,train,1,3264,2448,183,169,1,37,157,168
2510.jpg,train,1,2448,3264,191,256,1,1,190,255
2512.jpg,train,1,3264,2448,240,183,47,52,126,144
2514.jpg,train,1,4128,3096,255,192,93,53,254,191
2516.jpg,train,1,4128,3096,255,192,1,1,254,191
2517.jpg,train,1,4128,3096,255,192,1,1,189,191
2520.jpg,train,1,4128,3096,255,192,52,1,254,191
2522.jpg,train,1,4128,3096,255,192,1,1,237,191
2526.jpg,train,1,3264,2448,175,175,1,1,174,174
2528.jpg,train,1,4128,3096,255,192,1,1,193,163
2530.jpg,train,1,3264,2448,232,192,1,55,165,135
2531.jpg,train,1,4128,3096,161,164,23,15,160,135
2533.jpg,train,1,4128,3096,255,192,1,82,101,191
2534.jpg,train,1,4128,3096,255,192,1,1,254,191
2537.jpg,train,1,4160,3120,255,192,1,1,254,172
2539.jpg,train,1,4128,3096,147,158,1,1,119,157
254.jpg,train,1,4160,3120,255,192,16,1,254,191
2541.jpg,train,1,4128,3096,255,192,1,1,197,191
2542.jpg,train,1,4128,3096,237,192,29,13,155,181
2543.jpg,train,1,4128,3096,255,192,1,1,254,191
2545.jpg,train,1,4128,3096,255,192,1,1,238,148
2547.jpg,train,1,4128,3096,255,192,51,48,244,191
2549.jpg,train,1,4128,3096,255,192,1,1,254,161
255.jpg,train,1,4128,3096,255,192,1,27,219,191
2550.jpg,train,1,4128,3096,255,192,1,1,254,191
2552.jpg,train,1,4128,3096,250,192,41,18,170,167
2553.jpg,train,1,4128,3096,255,192,61,43,221,191
2555.jpg,train,1,4128,3096,220,186,91,62,171,148
2556.jpg,train,1,4128,3096,255,192,70,11,158,129
2557.jpg,train,1,4128,3096,255,192,69,1,239,191
2558.jpg,train,1,4128,3096,255,192,17,1,254,191
2560.jpg,train,1,4128,3096,255,192,51,62,209,191
2565.jpg,train,1,3264,2448,255,192,39,1,254,191
2566.jpg,train,1,4128,3096,255,192,1,1,235,191
2567.jpg,train,1,4128,3096,244,192,33,1,243,181
257.jpg,train,1,3264,2448,178,174,32,30,147,145
2570.jpg,train,1,4128,3096,255,192,16,1,185,191
2571.jpg,train,1,4128,3096,204,182,1,1,203,181
2572.jpg,train,1,4128,3096,253,192,45,36,210,191
2573.jpg,train,1,4128,3096,255,192,18,1,229,191
2577.jpg,train,1,4128,3096,255,192,30,1,229,126
2579.jpg,train,1,4128,3096,164,163,1,28,163,162
258.jpg,train,1,4128,3096,255,192,1,1,221,181
2580.jpg,train,1,4128,3096,255,192,20,1,165,121
2582.jpg,train,1,4128,3096,255,192,1,1,218,191
2583.jpg,train,1,3264,2448,255,192,1,1,254,191
2585.jpg,train,1,4128,3096,255,192,1,1,237,176
2587.jpg,train,1,4128,3096,255,192,1,1,175,191
2589.jpg,train,1,3264,2448,172,181,1,1,171,180
2591.jpg,train,1,3264,2448,147,149,22,34,110,116
2593.jpg,train,1,4128,3096,255,192,1,1,180,150
2594.jpg,train,1,4128,3096,255,192,1,42,206,191
2599.jpg,train,1,3264,2448,255,192,1,61,254,168
26.jpg,train,1,3264,2448,241,170,44,28,166,169
260.jpg,train,1,4128,3096,255,192,1,14,146,156
2601.jpg,train,1,4128,3096,255,192,34,1,254,191
2602.jpg,train,1,4128,3096,179,168,27,31,143,145
2603.jpg,train,1,4128,3096,255,192,1,1,254,191
2605.jpg,train,1,3264,2448,181,173,1,50,139,172
2607.jpg,train,1,4128,3096,255,192,1,1,210,191
2608.jpg,train,1,3264,2448,177,177,24,1,176,160
2609.jpg,train,1,4128,3096,255,192,71,26,181,143
2611.jpg,train,1,4128,3096,255,192,1,1,254,191
2612.jpg,train,1,4128,3096,255,192,66,1,254,191
2613.jpg,train,1,4128,3096,255,192,41,1,254,155
2614.jpg,train,1,4128,3096,255,192,1,1,244,191
2616.jpg,train,1,4128,3096,255,192,41,16,203,168
2620.jpg,train,1,4160,3120,255,192,1,1,254,191
2621.jpg,train,1,3264,2448,176,178,31,26,159,122
2623.jpg,train,1,4160,3120,255,192,33,13,254,191
2624.jpg,train,1,3264,2448,147,150,20,26,127,127
2628.jpg,train,1,4128,3096,255,192,17,1,203,166
2629.jpg,train,1,4128,3096,255,192,1,1,254,191
2631.jpg,train,1,4128,3096,215,186,1,32,150,156
2634.jpg,train,1,4128,3096,255,192,1,1,254,191
2635.jpg,train,1,4128,3096,255,192,37,1,254,191
2636.jpg,train,1,3264,2448,189,168,1,11,140,130
2638.jpg,train,1,4128,3096,255,192,47,1,206,191
2639.jpg,train,1,4128,3096,255,192,51,22,197,167
264.jpg,train,1,4128,3096,231,192,64,1,230,176
2640.jpg,train,1,4128,3096,255,192,38,1,254,191
2642.jpg,train,1,4128,3096,255,192,51,19,203,173
2643.jpg,train,1,4128,3096,211,192,23,17,210,140
2647.jpg,train,1,4128,3096,255,192,1,1,173,149
2651.jpg,train,1,3264,2448,176,180,1,1,175,145
2653.jpg,train,1,4128,3096,255,192,1,1,151,159
2657.jpg,train,1,4128,3096,153,158,22,30,152,139
2658.jpg,train,1,4128,3096,255,192,1,1,184,153
266.jpg,train,1,4160,3120,255,192,1,1,254,191
2660.jpg,train,1,4128,3096,218,189,17,29,146,169
2661.jpg,train,1,4128,3096,255,192,34,17,185,173
2662.jpg,train,1,3264,2448,255,192,1,1,254,191
2669.jpg,train,1,4128,3096,255,192,1,1,254,191
2670.jpg,train,1,3264,2448,193,171,1,1,138,158
2671.jpg,train,1,4128,3096,255,192,57,1,192,162
2672.jpg,train,1,640,480,178,178,18,1,161,177
2674.jpg,train,1,3264,2448,174,182,1,11,173,138
2675.jpg,train,1,4128,3096,255,192,88,46,168,131
2677.jpg,train,1,4128,3096,255,192,1,1,254,191
2679.jpg,train,1,4128,3096,179,160,40,1,165,159
268.jpg,train,1,640,480,255,192,1,1,254,191
2680.jpg,train,1,4128,3096,255,192,1,1,173,191
2681.jpg,train,1,3264,2448,201,189,48,28,161,137
2683.jpg,train,1,4128,3096,255,192,53,1,234,177
2684.jpg,train,1,4128,3096,154,154,1,1,153,125
2686.jpg,train,1,4128,3096,255,192,54,18,216,179
2687.jpg,train,1,4128,3096,255,192,1,1,254,191
2690.jpg,train,1,4128,3096,167,168,34,58,134,154
2693.jpg,train,1,4128,3096,255,192,51,21,204,173
2694.jpg,train,1,4128,3096,173,174,23,50,113,141
2696.jpg,train,1,3264,2448,149,149,22,24,120,128
2699.jpg,train,1,4128,3096,255,192,56,25,205,168
270.jpg,train,1,3264,2448,239,175,31,38,186,150
2700.jpg,train,1,4128,3096,255,192,40,33,226,191
2701.jpg,train,1,4128,3096,255,192,12,1,254,191
2703.jpg,train,1,3264,2448,184,171,1,49,118,154
2704.jpg,train,1,4128,3096,255,192,1,1,239,191
2705.jpg,train,1,3264,2448,176,179,1,1,175,160
2707.jpg,train,1,4128,3096,154,155,14,1,117,154
2708.jpg,train,1,3264,2448,255,192,1,1,254,191
2709.jpg,train,1,4128,3096,199,172,39,44,169,171
271.jpg,train,1,4128,3096,255,192,17,1,196,191
2710.jpg,train,1,3264,2448,176,178,1,33,151,154
2712.jpg,train,1,4128,3096,255,192,28,1,254,191
2717.jpg,train,1,3096,4128,191,256,22,49,175,198
2721.jpg,train,1,4160,3120,255,192,37,23,195,165
2724.jpg,train,1,3264,2448,230,192,60,24,209,151
2725.jpg,train,1,3264,2448,223,169,26,1,222,168
2726.jpg,train,1,4128,3096,246,192,1,19,225,191
2727.jpg,train,1,4128,3096,255,192,1,1,254,166
2728.jpg,train,1,4128,3096,188,184,36,11,163,155
273.jpg,train,1,4128,3096,153,155,39,39,152,154
2731.jpg,train,1,4160,3120,255,192,1,1,254,191
2733.jpg,train,1,4128,3096,255,192,40,1,254,191
2734.jpg,train,1,4128,3096,255,192,1,1,174,176
2736.jpg,train,1,3264,2448,239,160,31,61,178,159
2739.jpg,train,1,4128,3096,254,192,64,1,235,191
274.jpg,train,1,3264,2448,170,172,29,45,135,139
2740.jpg,train,1,3264,2448,181,178,51,44,150,140
2743.jpg,train,1,4128,3096,255,192,49,27,198,167
2745.jpg,train,1,3264,2448,237,192,67,42,183,172
2746.jpg,train,1,4128,3096,255,192,1,53,243,191
2747.jpg,train,1,3264,2448,180,177,1,16,161,164
2748.jpg,train,1,3264,2448,224,174,1,40,182,160
2750.jpg,train,1,4128,3096,255,192,1,1,203,191
2752.jpg,train,1,4128,3096,255,192,22,13,209,135
2753.jpg,train,1,4128,3096,218,171,84,35,217,170
2755.jpg,train,1,4128,3096,255,192,1,1,210,180
2756.jpg,train,1,3264,2448,180,176,14,40,121,150
276.jpg,train,1,3096,4128,191,256,1,82,180,255
2761.jpg,train,1,3264,2448,201,181,1,12,168,112
2762.jpg,train,1,4128,3096,170,171,33,1,169,156
2765.jpg,train,1,4128,3096,241,192,51,1,205,153
2767.jpg,train,1,4128,3096,164,153,1,32,151,152
2768.jpg,train,1,4128,3096,255,192,23,23,158,191
2769.jpg,train,1,3264,2448,255,192,49,21,254,191
277.jpg,train,1,4160,3120,255,192,1,1,210,191
2770.jpg,train,1,4128,3096,162,170,1,1,161,127
2772.jpg,train,1,3264,2448,218,175,42,31,172,156
2773.jpg,train,1,4128,3096,255,192,55,26,202,171
2774.jpg,train,1,3096,4128,191,256,1,1,141,173
2775.jpg,train,1,3264,2448,184,169,27,23,123,121
2778.jpg,train,1,4128,3096,255,192,17,1,210,191
278.jpg,train,1,4128,3096,255,192,72,24,220,161
2780.jpg,train,1,4128,3096,255,192,45,1,254,180
2782.jpg,train,1,4128,3096,255,192,38,1,176,168
2785.jpg,train,1,4128,3096,228,191,24,45,195,180
2788.jpg,train,1,4128,3096,255,192,70,38,209,177
279.jpg,train,1,4128,3096,255,192,1,1,180,191
2792.jpg,train,1,4128,3096,190,172,51,60,189,171
2793.jpg,train,1,4128,3096,255,192,19,23,254,191
2796.jpg,train,1,4128,3096,255,192,27,1,171,116
2797.jpg,train,1,4128,3096,255,192,1,1,254,191
2798.jpg,train,1,4128,3096,214,187,1,1,133,105
2799.jpg,train,1,4128,3096,255,192,45,21,199,174
